 "ZEIT[h]" "NOVF  1" "NOVF  2"
  468.167     0.000     0.000
  468.333     0.000     0.000
  468.500     0.000     0.000
  468.667     0.000     0.000
  468.833     0.000     0.000
  469.000     0.000     0.000
  469.167     0.000     0.000
  469.333     0.000     0.000
  469.500     0.000     0.000
  469.667     0.000     0.000
  469.833     0.000     0.000
  470.000     0.000     0.000
  470.167     0.000     0.000
  470.333     0.000     0.000
  470.500     0.000     0.000
  470.667     0.000     0.000
  470.833     0.000     0.000
  471.000     0.000     0.000
  471.167     0.000     0.000
  471.333     0.000     0.000
  471.500     0.000     0.000
  471.667     0.000     0.000
  471.833     0.000     0.000
  472.000     0.000     0.000
  472.167     0.000     0.000
  472.333     0.000     0.000
  472.500     0.000     0.000
  472.667     0.000     0.000
  472.833     0.000     0.000
  473.000     0.000     0.000
  473.167     0.000     0.000
  473.333     0.000     0.000
  473.500     0.000     0.000
  473.667     0.000     0.000
  473.833     0.000     0.000
  474.000     0.000     0.000
  474.167     0.000     0.000
  474.333     0.000     0.000
  474.500     0.000     0.000
  474.667     0.000     0.000
  474.833     0.000     0.000
  475.000     0.000     0.000
  475.167     0.000     0.000
  475.333     0.000     0.000
  475.500     0.000     0.000
  475.667     0.000     0.000
  475.833     0.000     0.000
  476.000     0.000     0.000
  476.167     0.000     0.000
  476.333     0.000     0.000
  476.500     0.000     0.000
  476.667     0.000     0.000
  476.833     0.000     0.000
  477.000     0.000     0.000
  477.167     0.000     0.000
  477.333     0.000     0.000
  477.500     0.000     0.000
  477.667     0.000     0.000
  477.833     0.000     0.000
  478.000     0.000     0.000
  478.167     0.000     0.000
  478.333     0.000     0.000
  478.500     0.000     0.000
  478.667     0.000     0.000
  478.833     0.000     0.000
  479.000     0.000     0.000
  479.167     0.000     0.000
  479.333     0.000     0.000
  479.500     0.000     0.000
  479.667     0.000     0.000
  479.833     0.000     0.000
  480.000     0.000     0.000
  480.167     0.000     0.000
  480.333     0.000     0.000
  480.500     0.000     0.000
  480.667     0.000     0.000
  480.833     0.000     0.000
  481.000     0.000     0.000
  481.167     0.000     0.000
  481.333     0.000     0.000
  481.500     0.000     0.000
  481.667     0.000     0.000
  481.833     0.000     0.000
  482.000     0.000     0.000
  482.167     0.000     0.000
  482.333     0.000     0.000
  482.500     0.000     0.000
  482.667     0.000     0.000
  482.833     0.000     0.000
  483.000     0.000     0.000
  483.167     0.000     0.000
  483.333     0.000     0.000
  483.500     0.000     0.000
  483.667     0.000     0.000
  483.833     0.000     0.000
  484.000     0.000     0.000
  484.167     0.000     0.000
  484.333     0.000     0.000
  484.500     0.000     0.000
  484.667     0.000     0.000
  484.833     0.000     0.000
  485.000     0.000     0.000
  485.167     0.000     0.000
  485.333     0.000     0.000
  485.500     0.000     0.000
  485.667     0.000     0.000
  485.833     0.000     0.000
  486.000     0.000     0.000
  486.167     0.000     0.000
  486.333     0.000     0.000
  486.500     0.000     0.000
  486.667     0.000     0.000
  486.833     0.000     0.000
  487.000     0.000     0.000
  487.167     0.000     0.000
  487.333     0.000     0.000
  487.500     0.000     0.000
  487.667     0.000     0.000
  487.833     0.000     0.000
  488.000     0.000     0.000
  488.167     0.000     0.000
  488.333     0.000     0.000
  488.500     0.000     0.000
  488.667     0.000     0.000
  488.833     0.000     0.000
  489.000     0.000     0.000
  489.167     0.000     0.000
  489.333     0.000     0.000
  489.500     0.000     0.000
  489.667     0.000     0.000
  489.833     0.000     0.000
  490.000     0.000     0.000
  490.167     0.000     0.000
  490.333     0.000     0.000
  490.500     0.000     0.000
  490.667     0.000     0.000
  490.833     0.000     0.000
  491.000     0.000     0.000
  491.167     0.000     0.000
  491.333     0.000     0.000
  491.500     0.000     0.000
  491.667     0.000     0.000
  491.833     0.000     0.000
  492.000     0.000     0.000
  492.167     0.000     0.000
  492.333     0.000     0.000
  492.500     0.000     0.000
  492.667     0.000     0.000
  492.833     0.000     0.000
  493.000     0.000     0.000
  493.167     0.000     0.000
  493.333     0.000     0.000
  493.500     0.000     0.000
  493.667     0.000     0.000
  493.833     0.000     0.000
  494.000     0.000     0.000
  494.167     0.000     0.000
  494.333     0.000     0.000
  494.500     0.000     0.000
  494.667     0.000     0.000
  494.833     0.000     0.000
  495.000     0.000     0.000
  495.167     0.000     0.000
  495.333     0.000     0.000
  495.500     0.000     0.000
  495.667     0.000     0.000
  495.833     0.000     0.000
  496.000     0.000     0.000
  496.167     0.000     0.000
  496.333     0.000     0.000
  496.500     0.000     0.000
  496.667     0.000     0.000
  496.833     0.000     0.000
  497.000     0.000     0.000
  497.167     0.000     0.000
  497.333     0.000     0.000
  497.500     0.000     0.000
  497.667     0.000     0.000
  497.833     0.000     0.000
  498.000     0.000     0.000
  498.167     0.000     0.000
  498.333     0.000     0.000
  498.500     0.000     0.000
  498.667     0.000     0.000
  498.833     0.000     0.000
  499.000     0.000     0.000
  499.167     0.000     0.000
  499.333     0.000     0.000
  499.500     0.000     0.000
  499.667     0.000     0.000
  499.833     0.000     0.000
  500.000     0.000     0.000
  500.167     0.000     0.000
  500.333     0.000     0.000
  500.500     0.000     0.000
  500.667     0.000     0.000
  500.833     0.000     0.000
  501.000     0.000     0.000
  501.167     0.000     0.000
  501.333     0.000     0.000
  501.500     0.000     0.000
  501.667     0.000     0.000
  501.833     0.000     0.000
  502.000     0.000     0.000
  502.167     0.000     0.000
  502.333     0.000     0.000
  502.500     0.000     0.000
  502.667     0.000     0.000
  502.833     0.000     0.000
  503.000     0.000     0.000
  503.167     0.000     0.000
  503.333     0.000     0.000
  503.500     0.000     0.000
  503.667     0.000     0.000
  503.833     0.000     0.000
  504.000     0.000     0.000
  504.167     0.000     0.000
  504.333     0.000     0.000
  504.500     0.000     0.000
  504.667     0.000     0.000
  504.833     0.000     0.000
  505.000     0.000     0.000
  505.167     0.000     0.000
  505.333     0.000     0.000
  505.500     0.000     0.000
  505.667     0.000     0.000
  505.833     0.000     0.000
  506.000     0.000     0.000
  506.167     0.000     0.000
  506.333     0.000     0.000
  506.500     0.000     0.000
  506.667     0.000     0.000
  506.833     0.000     0.000
  507.000     0.000     0.000
  507.167     0.000     0.000
  507.333     0.000     0.000
  507.500     0.000     0.000
  507.667     0.000     0.000
  507.833     0.000     0.000
  508.000     0.000     0.000
  508.167     0.000     0.000
  508.333     0.000     0.000
  508.500     0.000     0.000
  508.667     0.000     0.000
  508.833     0.000     0.000
  509.000     0.000     0.000
  509.167     0.000     0.000
  509.333     0.000     0.000
  509.500     0.000     0.000
  509.667     0.000     0.000
  509.833     0.000     0.000
  510.000     0.000     0.000
  510.167     0.000     0.000
  510.333     0.000     0.000
  510.500     0.000     0.000
  510.667     0.000     0.000
  510.833     0.000     0.000
  511.000     0.000     0.000
  511.167     0.000     0.000
  511.333     0.000     0.000
  511.500     0.000     0.000
  511.667     0.000     0.000
  511.833     0.000     0.000
  512.000     0.000     0.000
  512.167     0.000     0.000
  512.333     0.000     0.000
  512.500     0.000     0.000
  512.667     0.000     0.000
  512.833     0.000     0.000
  513.000     0.000     0.000
  513.167     0.000     0.000
  513.333     0.000     0.000
  513.500     0.000     0.000
  513.667     0.000     0.000
  513.833     0.000     0.000
  514.000     0.000     0.000
  514.167     0.000     0.000
  514.333     0.000     0.000
  514.500     0.000     0.000
  514.667     0.000     0.000
  514.833     0.000     0.000
  515.000     0.000     0.000
  515.167     0.000     0.000
  515.333     0.000     0.000
  515.500     0.000     0.000
  515.667     0.000     0.000
  515.833     0.000     0.000
  516.000     0.000     0.000
  516.167     0.000     0.000
  516.333     0.000     0.000
  516.500     0.000     0.000
  516.667     0.000     0.000
  516.833     0.000     0.000
  517.000     0.000     0.000
  517.167     0.000     0.000
  517.333     0.000     0.000
  517.500     0.000     0.000
  517.667     0.000     0.000
  517.833     0.000     0.000
  518.000     0.000     0.000
  518.167     0.000     0.000
  518.333     0.000     0.000
  518.500     0.000     0.000
  518.667     0.000     0.000
  518.833     0.000     0.000
  519.000     0.000     0.000
  519.167     0.000     0.000
  519.333     0.000     0.000
  519.500     0.000     0.000
  519.667     0.000     0.000
  519.833     0.000     0.000
  520.000     0.000     0.000
  520.167     0.000     0.000
  520.333     0.000     0.000
  520.500     0.000     0.000
  520.667     0.000     0.000
  520.833     0.000     0.000
  521.000     0.000     0.000
  521.167     0.000     0.000
  521.333     0.000     0.000
  521.500     0.000     0.000
  521.667     0.000     0.000
  521.833     0.000     0.000
  522.000     0.000     0.000
  522.167     0.000     0.000
  522.333     0.000     0.000
  522.500     0.000     0.000
  522.667     0.000     0.000
  522.833     0.000     0.000
  523.000     0.000     0.000
  523.167     0.000     0.000
  523.333     0.000     0.000
  523.500     0.000     0.000
  523.667     0.000     0.000
  523.833     0.000     0.000
  524.000     0.000     0.000
  524.167     0.000     0.000
  524.333     0.000     0.000
  524.500     0.000     0.000
  524.667     0.000     0.000
  524.833     0.000     0.000
  525.000     0.000     0.000
  525.167     0.000     0.000
  525.333     0.000     0.000
  525.500     0.000     0.000
  525.667     0.000     0.000
  525.833     0.000     0.000
  526.000     0.000     0.000
  526.167     0.000     0.000
  526.333     0.000     0.000
  526.500     0.000     0.000
  526.667     0.000     0.000
  526.833     0.000     0.000
  527.000     0.000     0.000
  527.167     0.000     0.000
  527.333     0.000     0.000
  527.500     0.000     0.000
  527.667     0.000     0.000
  527.833     0.000     0.000
  528.000     0.000     0.000
  528.167     0.000     0.000
  528.333     0.000     0.000
  528.500     0.000     0.000
  528.667     0.000     0.000
  528.833     0.000     0.000
  529.000     0.000     0.000
  529.167     0.000     0.000
  529.333     0.000     0.000
  529.500     0.000     0.000
  529.667     0.000     0.000
  529.833     0.000     0.000
  530.000     0.000     0.000
  530.167     0.000     0.000
  530.333     0.000     0.000
  530.500     0.000     0.000
  530.667     0.000     0.000
  530.833     0.000     0.000
  531.000     0.000     0.000
  531.167     0.000     0.000
  531.333     0.000     0.000
  531.500     0.000     0.000
  531.667     0.000     0.000
  531.833     0.000     0.000
  532.000     0.000     0.000
  532.167     0.000     0.000
  532.333     0.000     0.000
  532.500     0.000     0.000
  532.667     0.000     0.000
  532.833     0.000     0.000
  533.000     0.000     0.000
  533.167     0.000     0.000
  533.333     0.000     0.000
  533.500     0.000     0.000
  533.667     0.000     0.000
  533.833     0.000     0.000
  534.000     0.000     0.000
  534.167     0.000     0.000
  534.333     0.000     0.000
  534.500     0.000     0.000
  534.667     0.000     0.000
  534.833     0.000     0.000
  535.000     0.000     0.000
  535.167     0.000     0.000
  535.333     0.000     0.000
  535.500     0.000     0.000
  535.667     0.000     0.000
  535.833     0.000     0.000
  536.000     0.000     0.000
  536.167     0.000     0.000
  536.333     0.000     0.000
  536.500     0.000     0.000
  536.667     0.000     0.000
  536.833     0.000     0.000
  537.000     0.000     0.000
  537.167     0.000     0.000
  537.333     0.000     0.000
  537.500     0.000     0.000
  537.667     0.000     0.000
  537.833     0.000     0.000
  538.000     0.000     0.000
  538.167     0.000     0.000
  538.333     0.000     0.000
  538.500     0.000     0.000
  538.667     0.000     0.000
  538.833     0.000     0.000
  539.000     0.000     0.000
